"id","title","value","link","group"
"1664","Dänemark hebt Corona-Maskenpflicht weitgehend auf","1","https://www.berliner-zeitung.de/news/corona-daenemark-hebt-maskenpflicht-weitgehend-auf-li.164298","Berliner Zeitung"
"1665","Covid-Impfung: Zahl der Nebenwirkungen explodiert","1","https://www.medinside.ch/de/post/covid-impfung-meldungen-von-nebenwirkungen-explodieren","medinside.ch"
"1666","Auslastung der Intensivstationen: Immer schön bei der Wahrheit bleiben!","1","https://www.welt.de/debatte/kommentare/plus231138847/Auslastung-der-Intensivstationen-Immer-schoen-bei-der-Wahrheit-bleiben.html","Die Welt"
"1667","Impfen: Der Druck auf Kinder und Arbeitnehmer wird erhöht","1","https://www.nachdenkseiten.de/?p=72308","NachDenkSeiten"
"1668","""Co-Ki"" Studie der Universität Witten Herdecke","1","","Universität Witten Herdecke"
"1669","Merkel: Pandemie nicht vorbei, bevor nicht alle Menschen auf der Welt geimpft sind","1","https://de.rt.com/international/113399-merkel-pandemie-nicht-vorbei-bevor/","RT DE"
"1670","Appell zum Widerstand: Richter ruft Bürger auf, sich gegen Corona-Bußgelder zu wehren","1","https://www.focus.de/politik/vorschriften-unverstaendlich-und-dilettantisch-appell-zum-widerstand-richter-ruft-buerger-auf-sich-gegen-corona-bussgelder-zu-wehren_id_13050863.html","Focus Online"
"1671","Fauci-Mails veröffentlicht: Lügen und Vertuschung rund um Corona-Ursprung?","1","https://report24.news/fauci-mails-veroeffentlicht-luegen-und-vertuschung-rund-um-ursprung-des-coronavirus/","Report24"
"1672","Ächtung von Impfskeptikern: Hat da jemand COVID-Apartheid gesagt?","1","https://de.rt.com/meinung/117290-hat-jemand-covid-apartheid-gesagt/","RT DE"
"1673","Staatsrechtlerin hält mehrere Corona-Maßnahmen für verfassungswidrig","1","https://www.epochtimes.de/politik/deutschland/staatsrechtlerin-haelt-mehrere-corona-massnahmen-fuer-verfassungswidrig-a3420862.html","Epoch Times"
"1674","Aufstand der Ärzte gegen Impfzwang für Kinder und Jugendliche","1","https://www.berliner-zeitung.de/news/aufstand-der-aerzte-gegen-impfpflicht-fuer-kinder-und-jugendliche-li.158776","Berliner Zeitung"
"1675","Ab Pfingstmontag: Die Corona-Chronik","1","https://www.dieostschweiz.ch/artikel/ab-pfingstmontag-die-corona-chronik-VzodKRn","Die Ostschweiz"
"1676","2:0 gegen Drosten - neues Kapitel im Retraction Prozess","1","https://2020news.de/20-gegen-drosten-neues-kapitel-im-retraction-prozess/","2020 News"
"1677","Infektionen, Erkrankungen und Todesfälle – trotz oder wegen Impfung?","1","https://tkp.at/2021/04/15/infektionen-erkrankungen-und-todesfaelle-trotz-oder-wegen-impfung/","tp - Science & Technology"
"1678","Denken ohne Geländer","1","https://www.rubikon.news/artikel/denken-ohne-gelander","Rubikon"
"1679","Corona & Krankenhäuser: „Ein Patient wird unter Umständen doppelt gezählt“","1","https://www.welt.de/politik/deutschland/plus231872027/Corona-Krankenhaeuser-Ein-Patient-wird-unter-Umstaenden-doppelt-gezaehlt.html","Die Welt"
"1680","Was denn nun: Lage auf Intensivstationen doch nicht dramatisch?","1","https://www.nordkurier.de/politik-und-wirtschaft/lage-auf-intensivstationen-doch-nicht-dramatisch-2443268404.html","Nordkurier"
"1681","Texas schließt sich Floridas Klage gegen die Zentren für Seuchenkontrolle an","1","https://de.rt.com/nordamerika/117372-texas-schliesst-sich-floridas-klage-gegen-zentren-fuer-seuchenkontrolle-an/","RT DE"
"1682","Die Regierungssprecher – Innenansichten aus ARD, ZDF & Co.","1","https://reitschuster.de/post/die-regierungssprecher-eine-innenansicht-aus-ard-zdf-co/","reitschuster"
"1683","Impfpropaganda: Hurra, endlich ist wieder Krieg!","1","https://miloszmatuschek.substack.com/p/impfpropaganda-hurra-endlich-ist","substack.com"
"1684","263 schwerwiegende Nebenwirkungen nach Impfung – dreizehnmal mehr als im ganzen Jahr 2019","1","https://corona-transition.org/263-schwerwiegende-nebenwirkungen-nach-impfung-dreizehnmal-mehr-als-im-ganzen","Corona Transition"
"1685","Schwedischer Forscher wirft Handtuch nach massiven Angriffen wegen Studie über Kinder und Covid","1","https://tkp.at/2021/03/01/schwedischer-forscher-wirft-handtuch-nach-massiven-angriffen-wegen-studie-ueber-kinder-und-covid/","tp - Science & Technology"
"1686","Traurige Botschaft einer Heimleiterin: „Viele sterben nicht an Corona, sondern an der Isolation“","1","https://www.rnd.de/panorama/viele-sterben-nicht-an-corona-sondern-an-der-isolation-B4CP4FB2E5B5BIDQ3PISC6RGT4.html","RND"
"1687","7.407 Tote nach Impfung – Im Durchschnitt 85 Tote pro Tag","1","https://sciencefiles.org/2021/06/16/7-407-tote-nach-impfung-im-durchschnitt-85-tote-pro-tag/","ScienceFiles"
"1688","«Die Jungen brauchen ihr Leben zurück»","1","https://www.linth24.ch/articles/60167-die-jungen-brauchen-ihr-leben-zurueck","linth24"
"1689","Die Impfungen sind ein Grossversuch mit ungewissem Ausgang","1","https://www.infosperber.ch/gesundheit/public-health/die-impfungen-sind-ein-grossversuch-mit-ungewissem-ausgang/","INFOsperber"
"1690","ARD- und ZDF-Faktenchecker erwischt: Die Schamlosen","1","https://www.achgut.com/artikel/ard_und_zdf_faktenchecker_erwischt_die_schamlosen","Achgut.com"
"1691","CIA-Neurobiologie-Experte über die Steuerung des menschlichen Gehirns mittels RNA-Impfstoffen","1","https://unser-mitteleuropa.com/cia-neurobiologie-experte-ueber-die-steuerung-des-menschlichen-gehirns-mittels-rna-impfstoffen/","Unser Mitteleuropa"
"1692","Stiko-Experte: Impfstoff-Zulassung für Kinder genau prüfen","1","https://www.mdr.de/nachrichten/deutschland/panorama/corona-impfung-kinder-risiko-interview-stiko-100.html","mdr"
"1693","Studie: Jedes dritte Kind psychisch auffällig durch Corona-Maßnahmen","1","https://www.wochenblick.at/studie-jedes-dritte-kind-psychisch-auffaellig-durch-corona-massnahmen/","Wochenblick"
"1694","Dr. Pürner: „Viele Menschen mit nachgewiesener Mutation sind völlig gesund“","1","https://www.epochtimes.de/gesundheit/dr-puerner-viele-menschen-mit-nachgewiesener-mutation-sind-voellig-gesund-a3446544.html","Epoch Times"
"1695","Hirnblutungen bei drei jungen Norwegern","1","https://www.wochenblick.at/hirnblutungen-bei-drei-jungen-norwegern/","Wochenblick"
"1696","Prof. Bhakdi ruft zu Protest gegen unmoralische Menschenversuche auf","1","https://www.wochenblick.at/prof-bhakdi-ruft-zu-protest-gegen-unmoralische-menschenversuche-auf/","Wochenblick"
"1697","Covid-Impfungen, Schulschließungen und Maskenzwang: Wie gefährdet sind unsere Kinder?","1","https://www.nachdenkseiten.de/?p=72145","NachDenkSeiten"
"1698","Auffällige Häufung der Corona-Todesfälle nach Impfung: Big Data-Spezialist Martin Adam analysiert RKI-Zahlen Daten an sich zeigen keinen kausalen Zusammenhang","1","https://www.epochtimes.de/politik/deutschland/auffaellige-haeufung-der-corona-todesfaelle-nach-impfung-big-data-spezialist-martin-adam-analysiert-rki-zahlen-a3472195.html","Epoch Times"
"1699","Mann (56) starb nach Corona-Impfung: Jetzt will seine Witwe wachrütteln","1","https://www.wochenblick.at/mann-56-starb-an-corona-impfung-jetzt-will-seine-witwe-wachruetteln/","Wochenblick"
"1700","Gesundheitsökonom: Politiker haben gelogen, Gesundheitssystem nie am Zusammenbruch","1","https://report24.news/gesundheitsoekonom-politiker-haben-gelogen-gesundheitssystem-nie-am-zusammenbruch/","Report24"
"1701","Impfkampagne in Israel: ""Katastrophale Ergebnisse auf allen Ebenen""","1","https://reitschuster.de/post/impfkampagne-in-israel-katastrophale-ergebnisse-auf-allen-ebenen/","reitschuster"
"1702","Eric Clapton: „Meine Kinder wirken, als wären sie gehirngewaschen“","1","https://www.epochtimes.de/society/eric-clapton-meine-kinder-wirken-als-waeren-sie-gehirngewaschen-a3539150.html","Epoch Times"
"1703","""Unterstehen Sie sich, krank zu werden!""","1","https://2020news.de/bleiben-sie-gesund-wege-aus-der-doublebind-kommunikation-in-der-coronademokratie/","2020 News"
"1704","Wie gefährlich sind infektionsverstärkende Antikörper (ADE) nach mRNA Impfung?","1","https://tkp.at/2021/06/14/wie-gefaehrlich-sind-infektionsverstaerkende-antikoerper-ade-nach-mrna-impfung/","tp - Science & Technology"
"1705","Ärzteblatt und Drosten erschaffen asymptomatische Verbreitung – Junk Journalismus folgt auf Junk Science","1","https://sciencefiles.org/2021/06/03/arzteblatt-und-drosten-erschaffen-asymptomatische-verbreitung-junk-journalismus-folgt-auf-junk-science/","ScienceFiles"
"1706","EU stellte Astrazeneca weitgehend von Haftung frei","1","https://www.n-tv.de/politik/EU-stellte-Astrazeneca-weitgehend-von-Haftung-frei-article22425800.html","ntv"
"1707","«Neutrale» Impfinformation erwies sich als falsch und einseitig","1","https://www.infosperber.ch/gesundheit/public-health/neutrale-impfinformation-erwies-sich-als-falsch-und-einseitig/","INFOsperber"
"1708","Impfungen kosten die Krankenkassen 201 Millionen","1","https://www.medinside.ch/de/post/covid-19-impfung-kostet-die-krankenkassen-250-millionen-franken","medinside.ch"
"1709","So schaden Lockdowns, Masken und andere Einschränkungen der Gesundheit","1","https://tkp.at/2021/03/30/so-schaden-lockdowns-masken-und-andere-einschraenkungen-der-gesundheit/","tp - Science & Technology"
"1710","Tod nach BioNTech-Impfung – Staatsanwaltschaft Hagen ermittelt und stellt Impfstoff sicher","1","https://de.rt.com/inland/117642-ermittlungsverfahren-wegen-tod-mannes-nach/","RT DE"
"1711","Die Zahlen, die keiner sehen will","1","https://www.dieostschweiz.ch/artikel/die-zahlen-die-keiner-sehen-will-LJpRnPo","Die Ostschweiz"
"1712","Der Skandal hat jetzt eine sichere Zahl: mRNA-Impfungen sind 40 mal gefährlicher als Grippeimpfungen","1","https://corona-transition.org/der-skandal-hat-jetzt-eine-sichere-zahl-mrna-impfungen-sind-40-mal-gefahrlicher","Corona Transition"
"1713","b.1.617.2: Die nächste Panik-Attacke des COVID-Totenkults – Lauterbach ganz vorne dabei","1","https://sciencefiles.org/2021/05/15/b-1-617-2-die-nachste-panik-attacke-des-covid-totenkults-lauterbach-ganz-vorne-dabei/","ScienceFiles"
"1714","Studie zur Mund-Nasen-Bedeckung: Dauerhaftes Maskentragen birgt erhebliche Gesundheitsrisiken","1","https://de.rt.com/gesellschaft/119657-deutsche-studie-zur-mund-nasen/","RT DE"
"1715","BAG zu Corona-Massnahmen: «Positivrate ist kein Richtwert mehr»","1","https://www.infosperber.ch/gesundheit/public-health/bag-zu-corona-massnahmen-positivrate-ist-kein-richtwert-mehr/","INFOsperber"
"1716","BionTech-Impfversuch an 12-15jährigen: “weitere Nebenwirkungen werden nach der Impfung bekannt”","1","https://sciencefiles.org/2021/05/11/biontech-impfversuch-an-12-15jahrigen-weitere-nebenwirkungen-werden-nach-der-impfung-bekannt/","ScienceFiles"
"1717","Norwegen: Aus für AstraZeneca-Impfungen – Deutschland impft weiter – Keine Haftung bei unter 60-Jährigen","1","https://www.epochtimes.de/politik/ausland/norwegen-aus-fuer-astrazeneca-impfungen-deutschland-impft-weiter-keine-haftung-bei-unter-60-jaehrigen-a3505317.html","Epoch Times"
"1718","Anwältin: „Corona hat zu Krise des Rechtsstaats geführt“ – Exekutive ohne Kontrolle","1","https://www.epochtimes.de/politik/deutschland/anwaeltin-corona-hat-zu-krise-des-rechtsstaats-gefuehrt-exekutive-ohne-kontrolle-a3435421.html","Epoch Times"
"1719","Cochrane Review: Schnelltests ungeeignet für Symptomlose","1","https://tkp.at/2021/03/25/cochrane-review-schnelltests-ungeeignet-fuer-symptomlose/","tp - Science & Technology"
"1720","In deutschen Heimen: Todesfälle und Infektionen in Wochen nach Impfung","1","https://www.wochenblick.at/sterben-nach-impfung-geht-weiter-dutzende-tote-in-deutschen-heimen/","Wochenblick"
"1721","Kinderkram","1","https://reitschuster.de/post/kinderkram/","reitschuster"
"1722","„Es geht um sehr viel Macht und Geld“ – Der PCR-Test und die Chancen für die Aufklärung","1","https://multipolar-magazin.de/artikel/pcr-test-macht-und-geld","multipolar"
"1723","„Mir geht das Kind kaputt“: Warum Deutschland seinen Jüngsten nach der Pandemie etwas schuldet","1","https://www.rnd.de/familie/mir-geht-das-kind-kaputt-warum-deutschland-seinen-juengsten-nach-der-pandemie-etwas-schuldet-R4MXFAULKVHAZK3PI4CWPJHHQ4.html","RND"
"1724","Eine Bilanz der Maskenpflicht – Nutzen versus Schaden","1","https://tkp.at/2021/03/08/eine-bilanz-der-maskenpflicht-nutzen-versus-schaden/","tp - Science & Technology"
"1725","Long Covid bei Justitia?","1","https://reitschuster.de/post/long-covid-bei-justitia/","reitschuster"
"1726","Ärzte wehren sich gegen Impfpolitik","1","https://2020news.de/aerzte-wehren-sich-gegen-impfpolitik/","2020 News"
"1727","Forderung nach Öffnungen: Jetzt greifen die Händler zur „ultima ratio“","1","https://www.welt.de/wirtschaft/article230619165/Forderung-nach-Oeffnungen-Jetzt-greifen-die-Haendler-zur-ultima-ratio.html","Die Welt"
"1728","Parlament in Finnland schmettert Oster-Lockdown ab - mehr zum finnischen Erfolgsmodell","1","https://tkp.at/2021/04/05/parlament-in-finnland-schmettert-oster-lockdown-ab-mehr-zum-finnischen-erfolgsmodell/","tp - Science & Technology"
"1729","Wo kein Kläger, da kein Richter: Verstorben nach COVID-19-Impfung ist allein kein Anlass für Obduktion","1","https://www.epochtimes.de/politik/deutschland/wo-kein-klaeger-da-kein-richter-verstorben-nach-covid-19-impfung-ist-kein-indiz-fuer-obduktion-a3460487.html","Epoch Times"
"1730","Massenhaft nichtige Impfeinwilligungen","1","https://2020news.de/massenhaft-nichtige-impfeinwilligungen/","2020 News"
"1731","Beispiel USA zeigt: Masken schaden mehr als sie nutzen","1","https://tkp.at/2021/04/28/beispiel-usa-zeigt-masken-schaden-mehr-als-sie-nutzen/","tp - Science & Technology"
"1732","Nicht zugelassenen Impfstoff Kindern gespritzt: Kanadische Behörde entschuldigt sich für Fehler","1","https://de.rt.com/nordamerika/118351-nicht-zugelassenen-impfstoff-kindern-gespritzt/","RT DE"
"1733","Frieden, Freiheit, Frühling!","1","https://www.rubikon.news/artikel/frieden-freiheit-fruhling","Rubikon"
"1734","Richter und Staatsanwälte organisieren sich zur Verteidigung des Rechtsstaates","1","https://tkp.at/2021/03/14/richter-und-staatsanwaelte-organisieren-sich-zur-verteidigung-des-rechtsstaates/","tp - Science & Technology"
"1735","Schwere neurologische Krankheiten wie Alzheimer verursacht von mRNA Impfstoffen","1","https://tkp.at/2021/06/17/schwere-neurologische-krankheiten-wie-alzheimer-verursacht-von-mrna-impfstoffen/","tp - Science & Technology"
"1736","""Ich kann nicht mehr"" – Ein Arzt am Rande seiner Kräfte packt aus","1","https://reitschuster.de/post/ich-kann-nicht-mehr-ein-arzt-am-rande-seiner-kraefte-packt-aus/","reitschuster"
"1737","Indische Anwaltskammer plant rechtliche Schritte gegen hochrangige WHO-Mitarbeiterin","1","https://corona-transition.org/indische-anwaltskammer-plant-rechtliche-schritte-gegen-hochrangige-who","Corona Transition"
"1738","Kinder und Schwangere: Impfung trotz fehlender Studien?","1","https://tkp.at/2021/05/12/kinder-und-schwangere-impfung-trotz-fehlender-studien/","tp - Science & Technology"
"1739","Zürich: Kanton muss Maskenpflicht für Primarschule aufheben","1","https://www.nzz.ch/amp/zuerich/zuerich-kanton-muss-maskenpflicht-fuer-primarschule-aufheben-ld.1628657","NZZ"
"1740","Das Schlimmste kommt erst noch: Psychologe warnt vor jahrelangen Lockdown-Folgen","1","https://m.focus.de/corona-virus/massive-probleme-fuer-kinder-und-jugendliche-das-schlimmste-kommt-erst-noch-psychologe-warnt-vor-jahrelangen-lockdown-folgen_id_13092846.html","Focus Online"
"1741","Kinderarzt Eugen Janzen lädt Kanzlerin zum Masken-Check ein","1","https://www.epochtimes.de/politik/deutschland/kinderarzt-eugen-janzen-laedt-kanzlerin-zum-masken-check-ein-a3540044.html","Epoch Times"
"1742","Frau klagt an: ""Sie spritzen unsere Großeltern einfach weg!""","1","https://www.wochenblick.at/frau-klagt-an-sie-spritzen-unsere-grosseltern-einfach-weg/","Wochenblick"
"1743","Covid-19-Impfstoff: Bund unterzeichnet drei weitere Verträge","1","https://www.bag.admin.ch/bag/de/home/das-bag/aktuell/medienmitteilungen.msg-id-82224.html","BAG"
"1744","Streeck in der FAZ: Wer „falschen“ Corona-Ansatz äußert, wird diffamiert","1","https://www.epochtimes.de/politik/deutschland/streeck-in-der-faz-wer-falschen-corona-ansatz-aeussert-wird-diffamiert-a3431264.html","Epoch Times"
"1745","Impfpflicht für Kinder: Gefahr von Nebenwirkungen und Langzeitfolgen","1","https://www.wochenblick.at/impfpflicht-fuer-kinder-gefahr-von-nebenwirkungen-und-langzeitfolgen/","Wochenblick"
"1746","«Arena»-Moderator Sandro Brotz ist die grösste Fehlbesetzung, die sich SRF je geleistet hat. Brotz hat die wichtigste Debatten-Sendung der Schweiz ruiniert","1","https://www.weltwoche-daily.ch/beitrag/arena-moderator-sandro-brotz-ist-die-groesste-fehlbesetzung-die-sich-srf-je-geleistet-hat-brotz-hat-die-wichtigste-debatten-sendung-von-srf-ruiniert/","Weltwoche daily"
"1747","Das Covid-Gesetz, über das wir abstimmen, wurde nachträglich verändert. Bundesrat Berset nimmt die Bürger nicht ernst","1","https://www.weltwoche-daily.ch/beitrag/das-covid-gesetz-ist-fuer-normale-leute-unbegreiflich-bundesrat-berset-nimmt-die-buerger-nicht-ernst/","Weltwoche daily"
"1748","“Ein Erwachsener kann ein oder 1,5 Jahre abhaken. Ein Kind nicht.”","1","https://reitschuster.de/post/ein-erwachsener-kann-ein-oder-15-jahre-abhaken-ein-kind-nicht/","reitschuster"
"1749","Sechs Tote: Impf-Katastrophe in Berliner Pflegeheim?","1","https://www.nordkurier.de/brandenburg/impf-katastrophe-in-berliner-pflegeheim-1742475902.html","Nordkurier"
"1750","Auch in USA nehmen berichtete Erkrankungen und Todesfälle nach Impfung weiter zu","1","https://tkp.at/2021/05/09/auch-in-usa-nehmen-berichtete-erkrankungen-und-todesfaelle-nach-impfung-weiter-zu/","tp - Science & Technology"
"1751","Nach erster Pfizer/BioNTech-Impfdosis: Tausende Israelis positiv auf Coronavirus getestet","1","https://de.rt.com/der-nahe-osten/112111-nach-erster-pfizerbiontech-impfdosis-tausende/","RT DE"
"1752","Uni-Empfehlung an Politik: Impfbereitschaft lässt sich durch Freiheiten und 50 Euro kaufen","1","https://de.rt.com/inland/117280-uni-empfehlung-an-politik-impfbereitschaft-laesst-sich-erkaufen/","RT DE"
"1753","Ihr St.Galler Corona-Versager!","1","https://www.dieostschweiz.ch/artikel/ihr-stgaller-corona-versager-NYK6Ekl","Die Ostschweiz"
"1754","Juristische Diaspora: Realsatire am Familiengericht","1","https://reitschuster.de/post/juristische-diaspora-realsatire-am-familiengericht/","reitschuster"
"1755","Massive Fälle von Impf-Nebenwirkungen sprengen EMA Datenbank","1","https://tkp.at/2021/05/19/massive-impf-nebenwirkungen-sprengen-ema-datenbank/","tp - Science & Technology"
"1756","Faucis globaler Corona-Betrug: Wann folgt der Rücktritt - und wann die Anklage?","1","https://report24.news/faucis-globaler-corona-betrug-wann-folgt-der-ruecktritt-und-wann-die-anklage/","Report24"
"1757","Eltern stehen auf und setzen sich für die Rechte ihrer Kinder ein!","1","https://corona-transition.org/eltern-stehen-auf-und-setzen-sich-fur-die-rechte-ihrer-kinder-ein","Corona Transition"
"1758","Impf-Folgen explodieren, nun Kids an der Reihe","1","https://insideparadeplatz.ch/2021/06/21/impf-folgen-explodieren-nun-kids-an-der-reihe/","In$ide Paradeplatz"
"1759","Eltern wollen Bundesrat Berset mit Kinderzeichnungen überhäufen","1","https://www.dieostschweiz.ch/artikel/eltern-wollen-bundesrat-berset-mit-kinderzeichnungen-ueberhaeufen-a3717v5","Die Ostschweiz"
"1760","Gericht in Portugal: nur 0,9 % der ""verifizierten Fälle"" starben an COVID","1","https://tkp.at/2021/06/28/gericht-in-portugal-nur-09-der-verifizierten-faelle-starben-an-covid/","tp - Science & Technology"
"1761","Coronavirus: So wecken Medien Misstrauen","1","https://www.infosperber.ch/medien/medienkritik/so-wecken-medien-misstrauen/","INFOsperber"
"1762","Corona-Impfungen: Bloß keine Nebenwirkungen erfassen?","1","https://reitschuster.de/post/corona-impfungen-bloss-keine-nebenwirkungen-erfassen/","reitschuster"
"1763","Nebenwirkungen: Frankreich fährt AstraZeneca Impfungen zurück","1","https://www.wochenblick.at/nebenwirkungen-frankreich-faehrt-astrazeneca-impfungen-zurueck/","Wochenblick"
"1764","St.Gallen will Restaurants ganz öffnen","1","https://www.linth24.ch/articles/57104-st-gallen-will-restaurants-ganz-oeffnen","linth24"
"1765","Bill Gates: Corona-Impfung in Grundimmunisierung für Neugeborene aufnehmen!","1","https://unser-mitteleuropa.com/bill-gates-corona-impfung-in-grundimmunisierung-fuer-neugeborene-aufnehmen/","Unser Mitteleuropa"
"1766","Schweden als Beweis: Lockdowns schützen niemanden","1","https://www.wochenblick.at/schweden-als-beweis-lockdowns-schuetzen-niemanden/","Wochenblick"
"1767","Covid-19 Impfstoff von Johnson & Johnson: Swissmedic genehmigt den dritten Impfstoff gegen eine Covid-19 Erkrankung","1","https://www.swissmedic.ch/swissmedic/de/home/news/coronavirus-covid-19/dritten-impfstoff-gegen-covid-19-erkrankung.html","Swissmedic"
"1768","Mut-Psychiater mahnt: ""Viele fühlen sich durch den Zwang gedemütigt""","1","https://www.wochenblick.at/mut-psychiater-mahnt-viele-fuehlen-sich-durch-den-zwang-gedemuetigt/","Wochenblick"
"1769","Der Nürnberger Kodex und wie die Corona-Politik dagegen verstößt","1","https://www.wochenblick.at/der-nuernberger-kodex-und-wie-die-corona-politik-dagegen-verstoesst/","Wochenblick"
"1770","Maskenpflicht für alle Schüler: Ein Rechtsanwalt macht mobil","1","https://reitschuster.de/post/maskenpflicht-fuer-alle-schueler-ein-rechtsanwalt-macht-mobil/","reitschuster"
"1771","Ministerium: Israel will ab Juni Corona-Maßnahmen aufheben - auch für Ungeimpfte","1","https://www.epochtimes.de/politik/ausland/ministerium-israel-will-ab-juni-corona-massnahmen-aufheben-a3520102.html?telegram=1","Epoch Times"
"1772","Mediziner kontern RKI-Bericht: „Kinder erkranken nicht überproportional an Covid-19“","1","https://www.focus.de/gesundheit/news/diskussion-um-kita-und-schulschliessungen-kinderaerzte-kontern-rki-bericht-kinder-erkranken-nicht-ueberproportional-an-covid-19_id_13168328.html","Focus Online"
"1773","Norwegen: BioNTech/Pfizer-Impfstoff ""wahrscheinlich"" für den Tod einiger Älterer verantwortlich","1","https://de.rt.com/europa/118409-norwegen-biontech-pfizer-impfstoff-wahrscheinlich-fuer-tod-aelterer-verantwortlich/","RT DE"
"1774","Fast hundert Fälle von Nebenwirkungen via Brustmilch in EMA Datenbank","1","https://report24.news/fast-hundert-faelle-von-nebenwirkungen-via-brustmilch-in-ema-datenbank/","Report24"
"1775","Todeszahlen von Kindern sanken: Was könnten die Hintergründe sein?","1","https://www.wochenblick.at/todeszahlen-von-kindern-sanken-was-koennten-die-hintergruende-sein/","Wochenblick"
"1776","Lockdown-Politik sei schuld am «grössten Fiasko der öffentlichen Gesundheit in der Geschichte»","1","https://corona-transition.org/lockdown-politik-sei-schuld-am-grossten-fiasko-der-offentlichen-gesundheit-in","Corona Transition"
"1777","Welche Auswirkungen hat die «Pandemie» auf unsere Demokratie?","1","https://corona-transition.org/welche-auswirkungen-hat-die-pandemie-auf-unsere-demokratie","Corona Transition"
"1778","Schwangere Ärztin ließ sich impfen: Wenige Tage später war ihr Baby tot!","1","https://www.wochenblick.at/schwangere-aerztin-liess-sich-impfen-wenige-tage-spaeter-war-ihr-baby-tot/","Wochenblick"
"1779","Berset gesteht ein, dass die Positivitätsrate kein zuverlässiger Indikator ist","1","https://corona-transition.org/berset-gesteht-ein-dass-die-positivitatsrate-kein-zuverlassiger-indikator-ist","Corona Transition"
"1780","Lauterbach räumt Corona-Irrtümer ein: ""Glatte Fehleinschätzungen"" - ohne jegliche Evidenz","1","https://www.epochtimes.de/gesundheit/lauterbach-raeumt-corona-irrtuemer-ein-glatte-fehleinschaetzungen-ohne-jegliche-evidenz-a3528145.html","Epoch Times"
"1781","Corona-Pandemie: Wenn Panikmache die Grundrechte gefährdet","1","https://www.welt.de/debatte/kommentare/article230803357/Corona-Pandemie-Wenn-Panikmache-die-Grundrechte-gefaehrdet.html","Die Welt"
"1782","Medienkonferenz der Task Force: Keine Öffnungen aufgrund unklarer Richtwerte","1","https://corona-transition.org/medienkonferenz-der-task-force-keine-offnungen-aufgrund-unklarer-richtwerte","Corona Transition"
"1783","Heribert Prantl: Grundrechte auch ohne Impfpass","1","https://www.berliner-zeitung.de/wochenende/journalist-jurist-sueddeutsche-zeitung-heribert-prantl-ueber-infektionsschutzgesetz-grundrechteimpfausweis-corona-gesetze-li.158738","Berliner Zeitung"
"1784","Todesfälle nach Corona-Impfung: Laut Behörden ""rein statistisch zu erwarten""","1","https://de.rt.com/meinung/112456-todesfaelle-nach-corona-impfung-laut-behoerden-rein-statistisch-zu-erwarten/","RT DE"
"1785","Meldungen von Impfnebenwirkungen in WHO-Datenbank explodieren","1","https://corona-transition.org/meldungen-von-impfnebenwirkungen-in-who-datenbank-explodieren","Corona Transition"
"1786","Flammender Appell von Chef-Kinderarzt gegen Schulschließungen","1","https://reitschuster.de/post/flammender-appell-von-chef-kinderarzt-gegen-schulschliessungen/","reitschuster"
"1787","Ulrich Tukur über #allesdichtmachen: Phantastischer Hass","1","https://nzzas.nzz.ch/kultur/ulrich-tukur-ueber-allesdichtmachen-phantastischer-hass-ld.1625262","NZZ"
"1788","Lügengebäude bricht zusammen: Null Ansteckungen nach Party mit 10.000","1","https://report24.news/luegengebaeude-bricht-zusammen-null-ansteckungen-nach-party-mit-10-000/","Report24"
"1789","Es ist höchste Zeit für die «fünfte Gewalt»","1","https://www.dieostschweiz.ch/artikel/es-ist-hoechste-zeit-fuer-die-fuenfte-gewalt-Dvww3qR","Die Ostschweiz"
"1790","Warum massenhafte Corona-Tests von Kindern zweifelhaft sind","1","https://www.heise.de/tp/features/Warum-massenhafte-Corona-Tests-von-Kindern-zweifelhaft-sind-5987880.html","Telepolis"
"1791","Die 10 häufigsten Irrtümer über SARS-CoV-2 und das Wuhan Institute of Virology","1","https://sciencefiles.org/2021/05/21/die-10-haufigsten-irrtumer-uber-sars-cov-2-und-das-wuhan-institute-of-virology/","ScienceFiles"
"1792","Anwälte erklären: Unternehmer-Einschüchterung durch Polizei ist Willkür","1","https://www.wochenblick.at/anwaelte-erklaeren-unternehmer-einschuechterung-durch-polizei-ist-willkuer/","Wochenblick"
"1793","Infektion in Heimen trotz Impfung","1","https://tkp.at/2021/03/23/infektion-in-heimen-trotz-impfung/","tp - Science & Technology"
"1794","Brisante Bestechungsvorwürfe: EU-""Impfstoff-Kommissarin"" schwer unter Beschuss","1","https://www.wochenblick.at/brisante-bestechungsvorwuerfe-eu-impfstoff-kommissarin-schwer-unter-beschuss/","Wochenblick"
"1795","Ein Bundesrat, der sich auf sein Volk blind verlassen kann","1","https://www.dieostschweiz.ch/artikel/ein-bundesrat-der-sich-auf-sein-volk-blind-verlassen-kann-M7jvNxp","Die Ostschweiz"
"1796","«Wir müssen gar nichts für Grundrechte machen»","1","https://corona-transition.org/wir-mussen-gar-nichts-fur-grundrechte-machen","Corona Transition"
"1797","Aarauer Sicherheitsvorsteherin nimmt es mit der Wahrheit nicht so genau","1","https://corona-transition.org/aarauer-sicherheitsvorsteherin-nimmt-es-mit-der-wahrheit-nicht-so-genau","Corona Transition"
"1798","Geraubte Kindheit","1","https://www.rubikon.news/artikel/geraubte-kindheit","Rubikon"
